0.24 1.04383
0.25 1.0198
0.26 0.980211
0.27 1.01999
0.28 1.00695
0.29 1.01927
0.3 1.02609
0.31 1.01816
0.32 1.02908
0.33 1.02202
0.34 1.02549
0.35 1.02828
0.36 1.03214
0.37 1.03435
0.38 1.03759
0.39 1.03956
0.4 1.04286
0.41 1.04478
0.42 1.04825
0.43 1.05104
0.44 1.05504
0.45 1.05855
0.46 1.06247
0.47 1.0651
0.48 1.06513
0.49 1.06562
0.5 1.06859
0.51 1.07364
0.52 1.08007
0.53 1.08791
0.54 1.09755
0.55 1.11148
0.56 1.12681
0.57 1.14252
0.58 1.1515
