0.032404 0.00169
0.035891 0.004345
0.039379 0.011103
0.042866 0.017138
0.046353 0.043207
0.04984 0.082551
0.053328 0.126965
0.056815 0.205654
0.060302 0.325378
0.063789 0.499412
0.067277 0.734997
0.070764 0.964065
0.074251 1.333132
0.077738 1.711855
0.081226 2.253507
0.084713 2.79685
0.0882 3.370365
0.091688 4.046465
0.095175 4.761186
0.098662 5.467218
0.102149 6.178077
0.105637 6.935039
0.109124 7.558277
0.112611 8.179102
0.116098 8.851341
0.119586 9.484959
0.123073 9.806474
0.12656 10.266059
0.130048 10.517575
0.133535 10.673022
0.137022 10.771263
0.140509 10.744229
0.143997 10.630781
0.147484 10.449023
0.150971 10.221886
0.154458 9.799716
0.157946 9.363304
0.161433 8.975892
0.16492 8.468756
0.168407 8.038379
0.171895 7.384002
0.175382 6.922246
0.178869 6.447213
0.182357 5.820113
0.185844 5.305253
0.189331 4.825151
0.192818 4.404188
0.196306 3.918052
0.199793 3.543191
0.20328 3.126814
0.206767 2.740367
0.210255 2.414265
0.213742 2.120025
0.217229 1.877199
0.220717 1.662131
0.224204 1.411339
0.227691 1.239477
0.231178 1.04903
0.234666 0.920617
0.238153 0.782066
0.24164 0.663549
0.245127 0.576411
0.248615 0.496032
0.252102 0.405998
0.255589 0.347102
0.259076 0.295688
0.262564 0.240171
0.266051 0.197689
0.269538 0.170654
0.273026 0.153999
0.276513 0.119482
0.28 0.098
0.283487 0.07531
0.286975 0.067586
0.290462 0.049724
0.293949 0.043207
0.297436 0.035965
0.300924 0.030655
0.304411 0.024621
0.307898 0.018828
0.311385 0.013759
0.314873 0.011828
0.31836 0.00869
0.321847 0.007241
0.325335 0.005793
0.328822 0.002655
0.332309 0.003862
0.335796 0.002414
0.339284 0.002897
0.342771 0.000966
0.346258 0.000724
0.349745 0
0.353233 0.000966
0.35672 0.000483
0.360207 0
0.363695 0.000724
0.367182 0.000241
0.370669 0.000241
0.374156 0
0.377644 0.000241

